time,q0,q1,q2,q3,pd_error_deg,ai_error_deg,tau_pd,tau_ai
34.78,0.8716606550695036,0.4872270074243977,0.047202893692355946,-0.024278230313144536,0.3181319009240188,58.69560891087483,0.0019444628036857426,6.125845e-07
34.800000000000004,0.871526375151348,0.48746406974242984,0.047228947765480644,-0.024289598981146167,0.32188183972484224,58.726996970260686,0.0030191873954640287,6.1002726e-07
34.82,0.8713968773813349,0.4876922741966178,0.04725613540349154,-0.024301963824285764,0.31640870524853465,58.75725273032144,0.002679416940651268,6.2196557e-07
34.84,0.8712645699307907,0.48792542134507455,0.04727635639157412,-0.024326498204273517,0.3182309044770233,58.78815029426349,0.002358352332366363,6.140222e-07
34.86,0.8711349477493296,0.48815389701487727,0.04729746611366709,-0.02434389735001079,0.2790534880159761,58.81840643647747,0.004548067763808348,6.0685477e-07
34.88,0.8710079162331335,0.488377949249364,0.04731937404853746,-0.024352933824392988,0.27921478183986814,58.8480441270073,0.002168386611283412,6.090204e-07
34.9,0.8708787344050063,0.488605686910289,0.04734027560770951,-0.024364133176568242,0.2967828863231559,58.878169575135075,0.001246169031253669,6.133839e-07
34.92,0.8707406589768681,0.4888482461521975,0.04736716891409723,-0.02438131143956682,0.3620462499905906,58.91035352006325,0.005471988878447536,6.149757e-07
34.94,0.8705983466018402,0.4890972633457094,0.04740209805239691,-0.024401372545635652,0.3518801287179209,58.9435083117654,0.0031634537187976595,6.212977e-07
34.96,0.8704607264445705,0.48933847961219806,0.047431962025431096,-0.024416901253667116,0.3657888256967016,58.975553812053576,0.0016611941572171438,6.2213206e-07
34.980000000000004,0.8703235716574033,0.48957923083510757,0.04745643820244946,-0.024432433884952406,0.3259304683432909,59.0074751894675,0.0011403631078813466,6.17318e-07
35.0,0.8701869214851248,0.48981886414302966,0.047484482807201675,-0.024442297322592964,0.33431881124450197,59.03926350261982,0.0018458995017419124,6.114711e-07
35.02,0.8700419554647872,0.4900726672929997,0.04751761451836053,-0.024451028890797977,0.39167205147704753,59.07296927869154,0.0026596842459606484,6.227605e-07
35.04,0.8698929566877599,0.49033331093063537,0.047549904009954215,-0.02446415184453136,0.3835327559162195,59.10759447905649,0.0010013323753935318,6.2676645e-07
35.06,0.8697494869673974,0.4905843648074554,0.04757949850204005,-0.024474522440877066,0.3378908280143631,59.14091737660599,0.0016968469332915117,6.191938e-07
35.08,0.8696153934063043,0.4908184375066785,0.04761341125518758,-0.02448044164114584,0.31960985304488415,59.17204709356825,0.002786456875665734,6.182103e-07
35.1,0.8694834974571782,0.4910476837403629,0.04765318202675429,-0.024490695898297454,0.32415879349103255,59.202652112751565,0.0021315454721334724,6.171798e-07
35.12,0.8693426390649381,0.4912923000781366,0.04769376542240612,-0.024506254862290713,0.33588319402781863,59.23532088958472,0.0021309335392089967,6.148062e-07
35.14,0.869200325788085,0.4915395750427683,0.04773226165140264,-0.024520828173286373,0.3345574824251319,59.268310463301006,0.0016319623394933627,6.208329e-07
35.160000000000004,0.8690595079919088,0.49178495019263674,0.04776184961605602,-0.024534466656943494,0.3431785304248214,59.300936945679524,0.0021128646276311223,6.1863915e-07
35.18,0.8689155123221383,0.4920361130172281,0.04778672640344896,-0.02455045238881824,0.3574286066855397,59.334282852038626,0.0010162778457148188,6.195801e-07
35.2,0.868775580354872,0.49227951307965323,0.04781654154691785,-0.02456522614605599,0.3421597112410591,59.36667139091377,0.0023103924249208777,6.176872e-07
35.22,0.8686332613522326,0.49252730611125073,0.04784179274963278,-0.024581962368364667,0.3612410957632815,59.39959596584952,0.0037565257592255025,6.203954e-07
35.24,0.8684856736608616,0.49278444984207115,0.047863542018026395,-0.024600853342421743,0.3607011452787194,59.4337219093125,0.0015353071811469768,6.175627e-07
35.26,0.8683382409183595,0.49304074969460115,0.04789361688032443,-0.02461137870001073,0.36283566055730637,59.467794256786824,0.0018831098703895317,6.144651e-07
35.28,0.8681950923516714,0.4932897552336859,0.04791939247956377,-0.024621755062396625,0.3286291538345147,59.50085954967984,0.0035283793787910423,6.263029e-07
